time/s	Ewe/V	<I>/mA	cycle number	
5.038099872726889E+000	-2.2894549E-003	-1.156965900848556E-002	1.000000000000000E+000
5.068899871948815E+000	-5.3727874E-003	-1.142883252486232E-002	1.000000000000000E+000
5.099699871170742E+000	-8.4804120E-003	-1.161559898595188E-002	1.000000000000000E+000
5.130499870392669E+000	-1.1590302E-002	-1.157568385371704E-002	1.000000000000000E+000
5.161299869614595E+000	-1.4664301E-002	-1.171035484384737E-002	1.000000000000000E+000
5.192099868836522E+000	-1.7755181E-002	-1.172505866802936E-002	1.000000000000000E+000
5.222899868058448E+000	-2.0742171E-002	-1.180925545077352E-002	1.000000000000000E+000
5.253699867280375E+000	-2.3782684E-002	-1.189952330502397E-002	1.000000000000000E+000
5.284499866502301E+000	-2.6903754E-002	-1.186442176179310E-002	1.000000000000000E+000
5.315299865724228E+000	-3.0007746E-002	-1.207300174616080E-002	1.000000000000000E+000
5.346099864946154E+000	-3.3090390E-002	-1.200498036086900E-002	1.000000000000000E+000
5.376899864168081E+000	-3.6208238E-002	-1.222312333742356E-002	1.000000000000000E+000
5.407699863390008E+000	-3.9253283E-002	-1.208003565693822E-002	1.000000000000000E+000
5.438499862611934E+000	-4.2346701E-002	-1.233456557599123E-002	1.000000000000000E+000
5.469299861833861E+000	-4.5438681E-002	-1.228107274174364E-002	1.000000000000000E+000
5.500099861055787E+000	-4.8481602E-002	-1.246342853742782E-002	1.000000000000000E+000
5.530899860277714E+000	-5.1580984E-002	-1.243523944526778E-002	1.000000000000000E+000
5.561699859499640E+000	-5.4640505E-002	-1.259884380466025E-002	1.000000000000000E+000
5.592499858721567E+000	-5.7725828E-002	-1.255730824012119E-002	1.000000000000000E+000
5.623299857943493E+000	-6.0784940E-002	-1.261001110733403E-002	1.000000000000000E+000
5.654099857165420E+000	-6.3833199E-002	-1.279142296675972E-002	1.000000000000000E+000
5.684899856387347E+000	-6.6909336E-002	-1.268391201848337E-002	1.000000000000000E+000
5.715699855609273E+000	-7.0005767E-002	-1.296275523077822E-002	1.000000000000000E+000
5.746499854831200E+000	-7.3068179E-002	-1.282515402915960E-002	1.000000000000000E+000
5.777299854053126E+000	-7.6172300E-002	-1.309988354731760E-002	1.000000000000000E+000
