time/s	Ewe/V	<I>/mA	cycle number	
5.530899860277714E+000	1.6701846E-001	-5.015021145142722E-003	1.000000000000000E+000
5.561699859499640E+000	1.6393988E-001	-4.736750400392174E-003	1.000000000000000E+000
5.592499858721567E+000	1.6081935E-001	-5.052631937997765E-003	1.000000000000000E+000
5.623299857943493E+000	1.5773223E-001	-4.860464300576114E-003	1.000000000000000E+000
5.654099857165420E+000	1.5465879E-001	-5.051721368794830E-003	1.000000000000000E+000
5.684899856387347E+000	1.5155619E-001	-4.931178298844152E-003	1.000000000000000E+000
5.715699855609273E+000	1.4844315E-001	-5.041847356871097E-003	1.000000000000000E+000
5.746499854831200E+000	1.4537016E-001	-4.983513403691631E-003	1.000000000000000E+000
5.777299854053126E+000	1.4228594E-001	-5.018247101134174E-003	1.000000000000000E+000
5.808099853275053E+000	1.3923173E-001	-5.110505933380763E-003	1.000000000000000E+000
5.838899852496979E+000	1.3612497E-001	-4.999778297875332E-003	1.000000000000000E+000
5.869799851716380E+000	1.3312422E-001	-5.280371793805121E-003	1.000000000000000E+000
5.900599850938306E+000	1.2998460E-001	-5.036941219182255E-003	1.000000000000000E+000
5.931399850160233E+000	1.2691003E-001	-5.361459081040520E-003	1.000000000000000E+000
5.962199849382159E+000	1.2387002E-001	-5.078256607004627E-003	1.000000000000000E+000
5.992999848604086E+000	1.2077590E-001	-5.343205900718212E-003	1.000000000000000E+000
6.023799847826012E+000	1.1770631E-001	-5.132681438503234E-003	1.000000000000000E+000
6.054599847047939E+000	1.1460768E-001	-5.358761899121683E-003	1.000000000000000E+000
6.085399846269866E+000	1.1156089E-001	-5.260312500294743E-003	1.000000000000000E+000
6.116199845491792E+000	1.0841355E-001	-5.356153131393468E-003	1.000000000000000E+000
6.146999844713719E+000	1.0539074E-001	-5.342049578177754E-003	1.000000000000000E+000
6.177799843935645E+000	1.0228390E-001	-5.330290826958600E-003	1.000000000000000E+000
6.208599843157572E+000	9.9232130E-002	-5.456938280481285E-003	1.000000000000000E+000
6.239399842379498E+000	9.6159846E-002	-5.279684662302830E-003	1.000000000000000E+000
6.270199841601425E+000	9.3018636E-002	-5.553106061945978E-003	1.000000000000000E+000
6.300999840823351E+000	8.9965217E-002	-5.310716391475970E-003	1.000000000000000E+000
6.331799840045278E+000	8.6903505E-002	-5.628257125430365E-003	1.000000000000000E+000
6.362599839267205E+000	8.3825134E-002	-5.399915292651131E-003	1.000000000000000E+000
6.393499838486605E+000	8.0754504E-002	-5.647605209776349E-003	1.000000000000000E+000
6.424299837708531E+000	7.7626653E-002	-5.536347797304955E-003	1.000000000000000E+000
6.455099836930458E+000	7.4526981E-002	-5.667464684633722E-003	1.000000000000000E+000
6.485899836152385E+000	7.1481809E-002	-5.578401119174625E-003	1.000000000000000E+000
6.516699835374311E+000	6.8357781E-002	-5.641865591864467E-003	1.000000000000000E+000
6.547499834596238E+000	6.5344103E-002	-5.714374831932073E-003	1.000000000000000E+000
6.578299833818164E+000	6.2221721E-002	-5.636388978299073E-003	1.000000000000000E+000
6.609099833040091E+000	5.9164744E-002	-5.840381093564662E-003	1.000000000000000E+000
6.639899832262017E+000	5.6099251E-002	-5.632545704137848E-003	1.000000000000000E+000
6.670699831483944E+000	5.3003296E-002	-5.992298947010948E-003	1.000000000000000E+000
6.701499830705870E+000	4.9940895E-002	-5.697671094212570E-003	1.000000000000000E+000
6.732299829927797E+000	4.6816185E-002	-5.981139141639363E-003	1.000000000000000E+000
6.763099829149724E+000	4.3730382E-002	-5.783922951121718E-003	1.000000000000000E+000
6.793899828371650E+000	4.0651783E-002	-6.018108051988852E-003	1.000000000000000E+000
6.824699827593577E+000	3.7659172E-002	-5.885935922738728E-003	1.000000000000000E+000
6.855499826815503E+000	3.4531031E-002	-6.047828776269207E-003	1.000000000000000E+000
6.886299826037430E+000	3.1464856E-002	-6.021287668587755E-003	1.000000000000000E+000
6.917099825259356E+000	2.8367318E-002	-6.051414998355632E-003	1.000000000000000E+000
6.947899824481283E+000	2.5356108E-002	-6.135845516370069E-003	1.000000000000000E+000
6.978699823703209E+000	2.2217264E-002	-5.975376194883628E-003	1.000000000000000E+000
7.009499822925136E+000	1.9161655E-002	-6.247322556852501E-003	1.000000000000000E+000
7.040299822147063E+000	1.6099665E-002	-6.011212674651666E-003	1.000000000000000E+000
7.071099821368989E+000	1.3009953E-002	-6.347212247750367E-003	1.000000000000000E+000
7.101899820590916E+000	9.9126901E-003	-6.112119751635503E-003	1.000000000000000E+000
7.132699819812842E+000	6.8222242E-003	-6.391989811827148E-003	1.000000000000000E+000
7.163499819034769E+000	3.7672338E-003	-6.220306451371990E-003	1.000000000000000E+000
7.194299818256695E+000	6.8321615E-004	-6.447922047425649E-003	1.000000000000000E+000
7.225199817476096E+000	-2.5112419E-003	-6.291914656764611E-003	1.000000000000000E+000
7.255999816698022E+000	-5.6463620E-003	-6.425204817817845E-003	1.000000000000000E+000
7.286799815919949E+000	-8.7147821E-003	-6.500081244768634E-003	1.000000000000000E+000
7.317599815141875E+000	-1.1809675E-002	-6.443171390645257E-003	1.000000000000000E+000
7.348399814363802E+000	-1.4839110E-002	-6.663142174121284E-003	1.000000000000000E+000
7.379199813585728E+000	-1.7938776E-002	-6.459881802953329E-003	1.000000000000000E+000
7.409999812807655E+000	-2.1034082E-002	-6.741957456513653E-003	1.000000000000000E+000
7.440799812029582E+000	-2.4085220E-002	-6.492147332550990E-003	1.000000000000000E+000
7.471599811251508E+000	-2.7173270E-002	-6.796784711059636E-003	1.000000000000000E+000
7.502399810473435E+000	-3.0244870E-002	-6.578755353291943E-003	1.000000000000000E+000
7.533199809695361E+000	-3.3318680E-002	-6.827307332673567E-003	1.000000000000000E+000
7.563999808917288E+000	-3.6391523E-002	-6.680197719234268E-003	1.000000000000000E+000
7.594799808139214E+000	-3.9503146E-002	-6.845417726538156E-003	1.000000000000000E+000
7.625599807361141E+000	-4.2547166E-002	-6.810781305197772E-003	1.000000000000000E+000
7.656399806583067E+000	-4.5625471E-002	-6.880031840244383E-003	1.000000000000000E+000
7.687199805804994E+000	-4.8696447E-002	-6.965372002940604E-003	1.000000000000000E+000
7.717999805026921E+000	-5.1804129E-002	-6.835650988952932E-003	1.000000000000000E+000
7.748899804246321E+000	-5.4890066E-002	-7.104008239303877E-003	1.000000000000000E+000
7.779699803468247E+000	-5.7941891E-002	-6.882607136443980E-003	1.000000000000000E+000
7.810499802690174E+000	-6.0991324E-002	-7.213513192389637E-003	1.000000000000000E+000
7.841299801912101E+000	-6.4128667E-002	-6.995522720235639E-003	1.000000000000000E+000
7.872099801134027E+000	-6.7204311E-002	-7.290289431424790E-003	1.000000000000000E+000
7.902899800355954E+000	-7.0268840E-002	-7.109562111813877E-003	1.000000000000000E+000
7.933699799577880E+000	-7.3350526E-002	-7.326532859480331E-003	1.000000000000000E+000
7.964499798799807E+000	-7.6436065E-002	-7.193715517796323E-003	1.000000000000000E+000
7.995299798021733E+000	-7.9508886E-002	-7.343973909654980E-003	1.000000000000000E+000
8.026099797243660E+000	-8.2612067E-002	-7.365841489080746E-003	1.000000000000000E+000
8.056899796465586E+000	-8.5698396E-002	-7.354236106472740E-003	1.000000000000000E+000
8.087699795687513E+000	-8.8759981E-002	-7.550048574754172E-003	1.000000000000000E+000
8.118499794909440E+000	-9.1877297E-002	-7.367620807420913E-003	1.000000000000000E+000
8.149299794131366E+000	-9.4900988E-002	-7.701687016292844E-003	1.000000000000000E+000
8.180099793353293E+000	-9.7961463E-002	-7.416930347381293E-003	1.000000000000000E+000
8.210899792575219E+000	-1.0109531E-001	-7.744608833949854E-003	1.000000000000000E+000
8.241699791797146E+000	-1.0415284E-001	-7.529058310301692E-003	1.000000000000000E+000
8.272499791019072E+000	-1.0724633E-001	-7.810812542576422E-003	1.000000000000000E+000
8.303299790240999E+000	-1.1028629E-001	-7.639976928515146E-003	1.000000000000000E+000
8.334099789462925E+000	-1.1341779E-001	-7.862744850298186E-003	1.000000000000000E+000
8.364899788684852E+000	-1.1647162E-001	-7.788765605531052E-003	1.000000000000000E+000
8.395699787906779E+000	-1.1958597E-001	-7.854732682457979E-003	1.000000000000000E+000
8.426499787128705E+000	-1.2260108E-001	-7.938358155110875E-003	1.000000000000000E+000
8.457299786350632E+000	-1.2572710E-001	-7.833131661381158E-003	1.000000000000000E+000
8.488099785572558E+000	-1.2875274E-001	-8.084333367947338E-003	1.000000000000000E+000
8.518899784794485E+000	-1.3185397E-001	-7.883395001749609E-003	1.000000000000000E+000
8.549699784016411E+000	-1.3496268E-001	-8.229913866588973E-003	1.000000000000000E+000
8.580499783238338E+000	-1.3799244E-001	-7.953737870768406E-003	1.000000000000000E+000
8.611399782457738E+000	-1.4109929E-001	-8.329515598516579E-003	1.000000000000000E+000
8.642199781679665E+000	-1.4415388E-001	-8.143518366981045E-003	1.000000000000000E+000
8.672999780901591E+000	-1.4725290E-001	-8.403307949419986E-003	1.000000000000000E+000
8.703799780123518E+000	-1.5030655E-001	-8.248386892606258E-003	1.000000000000000E+000
8.734599779345444E+000	-1.5340227E-001	-8.447994483726070E-003	1.000000000000000E+000
8.765399778567371E+000	-1.5650517E-001	-8.436596879845139E-003	1.000000000000000E+000
8.796199777789298E+000	-1.5965308E-001	-8.498676084538768E-003	1.000000000000000E+000
8.826999777011224E+000	-1.6268466E-001	-8.654107264977347E-003	1.000000000000000E+000
8.857799776233151E+000	-1.6578108E-001	-8.509082948115559E-003	1.000000000000000E+000
8.888599775455077E+000	-1.6885075E-001	-8.787807260529593E-003	1.000000000000000E+000
8.919399774677004E+000	-1.7194770E-001	-8.521843858734598E-003	1.000000000000000E+000
8.950199773898930E+000	-1.7500755E-001	-8.837493864783746E-003	1.000000000000000E+000
8.980999773120857E+000	-1.7806159E-001	-8.612297595775406E-003	1.000000000000000E+000
9.011799772342783E+000	-1.8116970E-001	-8.935572179265161E-003	1.000000000000000E+000
9.042599771564710E+000	-1.8423045E-001	-8.756050781978251E-003	1.000000000000000E+000
9.073399770786637E+000	-1.8733783E-001	-9.025837265261835E-003	1.000000000000000E+000
9.104199770008563E+000	-1.9038627E-001	-8.927078595386495E-003	1.000000000000000E+000
9.135099769227963E+000	-1.9348857E-001	-9.070143187246901E-003	1.000000000000000E+000
9.165899768449890E+000	-1.9653092E-001	-9.102330379664708E-003	1.000000000000000E+000
9.196699767671817E+000	-1.9961840E-001	-9.056433789459056E-003	1.000000000000000E+000
9.227499766893743E+000	-2.0270252E-001	-9.327768121832475E-003	1.000000000000000E+000
9.258299766115670E+000	-2.0590332E-001	-9.131493784450995E-003	1.000000000000000E+000
9.289099765337596E+000	-2.0894113E-001	-9.471204385191556E-003	1.000000000000000E+000
9.319899764559523E+000	-2.1204211E-001	-9.248634251335291E-003	1.000000000000000E+000
9.350699763781449E+000	-2.1512760E-001	-9.599468754357979E-003	1.000000000000000E+000
9.381499763003376E+000	-2.1817674E-001	-9.342339292654711E-003	1.000000000000000E+000
9.412299762225302E+000	-2.2124037E-001	-9.672138931100263E-003	1.000000000000000E+000
9.443099761447229E+000	-2.2434404E-001	-9.523698811024828E-003	1.000000000000000E+000
9.473899760669156E+000	-2.2743702E-001	-9.755676987138001E-003	1.000000000000000E+000
9.504699759891082E+000	-2.3047596E-001	-9.717521037266155E-003	1.000000000000000E+000
9.535499759113009E+000	-2.3358114E-001	-9.785567656700689E-003	1.000000000000000E+000
9.566299758334935E+000	-2.3665237E-001	-9.965249691093359E-003	1.000000000000000E+000
9.597099757556862E+000	-2.3975348E-001	-9.837779629231269E-003	1.000000000000000E+000
9.643299756389752E+000	-2.4429756E-001	-9.554849401826382E-003	1.000000000000000E+000
9.689499755222641E+000	-2.4899882E-001	-9.654735543645265E-003	1.000000000000000E+000
9.720299754444568E+000	-2.5206324E-001	-9.625213929242718E-003	1.000000000000000E+000
9.751099753666495E+000	-2.5513157E-001	-9.675194999441333E-003	1.000000000000000E+000
9.781899752888421E+000	-2.5822717E-001	-9.685982955909327E-003	1.000000000000000E+000
9.812699752110348E+000	-2.6127437E-001	-9.865748227107563E-003	1.000000000000000E+000
9.843499751332274E+000	-2.6438007E-001	-9.816484968115186E-003	1.000000000000000E+000
9.874299750554201E+000	-2.6748335E-001	-9.948628892538086E-003	1.000000000000000E+000
9.905099749776127E+000	-2.7052709E-001	-9.956947354683471E-003	1.000000000000000E+000
