time/s	Ewe/V	<I>/mA	cycle number	
1.618699959108199E+000	4.7033799E-001	-2.976841081502365E-003	1.000000000000000E+000
1.649499958330125E+000	4.6717083E-001	-2.816289202117809E-003	1.000000000000000E+000
1.680299957552052E+000	4.6415809E-001	-2.987451916948783E-003	1.000000000000000E+000
1.711199956771452E+000	4.6106863E-001	-2.912491972143459E-003	1.000000000000000E+000
1.741999955993379E+000	4.5793617E-001	-3.022988736831943E-003	1.000000000000000E+000
1.772799955215305E+000	4.5487976E-001	-3.048200236941211E-003	1.000000000000000E+000
1.803599954437232E+000	4.5184451E-001	-2.971807286649088E-003	1.000000000000000E+000
1.834399953659158E+000	4.4877663E-001	-3.161169267429466E-003	1.000000000000000E+000
1.865199952881085E+000	4.4565862E-001	-2.971224845217724E-003	1.000000000000000E+000
1.895999952103011E+000	4.4259563E-001	-3.255498128511170E-003	1.000000000000000E+000
1.926799951324938E+000	4.3949917E-001	-2.986735266563241E-003	1.000000000000000E+000
1.957599950546864E+000	4.3640560E-001	-3.263465509342978E-003	1.000000000000000E+000
1.988399949768791E+000	4.3337718E-001	-3.047838018504438E-003	1.000000000000000E+000
2.019199948990718E+000	4.3027389E-001	-3.284949288065026E-003	1.000000000000000E+000
2.049999948212644E+000	4.2719710E-001	-3.131651207448870E-003	1.000000000000000E+000
2.080799947434571E+000	4.2411247E-001	-3.308379797549767E-003	1.000000000000000E+000
2.111599946656497E+000	4.2104617E-001	-3.218982367344355E-003	1.000000000000000E+000
2.142399945878424E+000	4.1791594E-001	-3.301708611544496E-003	1.000000000000000E+000
2.173199945100350E+000	4.1491887E-001	-3.316127791990295E-003	1.000000000000000E+000
2.203999944322277E+000	4.1183269E-001	-3.240412091388024E-003	1.000000000000000E+000
2.234899943541677E+000	4.0873402E-001	-3.440155718697352E-003	1.000000000000000E+000
2.265699942763604E+000	4.0564919E-001	-3.242608969400915E-003	1.000000000000000E+000
2.296499941985530E+000	4.0254429E-001	-3.525939086185138E-003	1.000000000000000E+000
2.327299941207457E+000	3.9948452E-001	-3.289345306649608E-003	1.000000000000000E+000
2.358099940429383E+000	3.9642510E-001	-3.551326349064979E-003	1.000000000000000E+000
2.388899939651310E+000	3.9329964E-001	-3.360857943884457E-003	1.000000000000000E+000
2.419699938873237E+000	3.9016685E-001	-3.573517640443911E-003	1.000000000000000E+000
2.450499938095163E+000	3.8713402E-001	-3.402283552192707E-003	1.000000000000000E+000
2.481299937317090E+000	3.8404924E-001	-3.585090957084168E-003	1.000000000000000E+000
2.512099936539016E+000	3.8097769E-001	-3.534438475164034E-003	1.000000000000000E+000
2.542899935760943E+000	3.7783864E-001	-3.601693400686563E-003	1.000000000000000E+000
2.573699934982869E+000	3.7485075E-001	-3.639665510791874E-003	1.000000000000000E+000
2.604499934204796E+000	3.7176466E-001	-3.553567027016206E-003	1.000000000000000E+000
2.635299933426722E+000	3.6869171E-001	-3.766076765999465E-003	1.000000000000000E+000
2.666099932648649E+000	3.6558658E-001	-3.537777206509433E-003	1.000000000000000E+000
2.696899931870576E+000	3.6253425E-001	-3.810054511649008E-003	1.000000000000000E+000
2.727699931092502E+000	3.5945123E-001	-3.573570539362740E-003	1.000000000000000E+000
2.758499930314429E+000	3.5636082E-001	-3.861783344666143E-003	1.000000000000000E+000
2.789299929536355E+000	3.5330796E-001	-3.615275948703953E-003	1.000000000000000E+000
2.820099928758282E+000	3.5020584E-001	-3.883666331788382E-003	1.000000000000000E+000
2.850899927980208E+000	3.4714973E-001	-3.674224203843470E-003	1.000000000000000E+000
2.881699927202135E+000	3.4399056E-001	-3.864610774735931E-003	1.000000000000000E+000
2.912499926424061E+000	3.4101802E-001	-3.789519815743568E-003	1.000000000000000E+000
2.943299925645988E+000	3.3786878E-001	-3.813982701701892E-003	1.000000000000000E+000
2.974099924867915E+000	3.3484900E-001	-3.891359669977626E-003	1.000000000000000E+000
3.004899924089841E+000	3.3176202E-001	-3.788797072043867E-003	1.000000000000000E+000
3.035699923311768E+000	3.2864591E-001	-4.030038186267983E-003	1.000000000000000E+000
3.066499922533694E+000	3.2559890E-001	-3.835352958185503E-003	1.000000000000000E+000
3.097399921753095E+000	3.2247904E-001	-4.098168176799928E-003	1.000000000000000E+000
3.128199920975021E+000	3.1937847E-001	-3.873750908916646E-003	1.000000000000000E+000
3.158999920196948E+000	3.1634411E-001	-4.140783568789225E-003	1.000000000000000E+000
3.189799919418874E+000	3.1328717E-001	-3.903182359852125E-003	1.000000000000000E+000
3.220599918640801E+000	3.1019711E-001	-4.159535269971698E-003	1.000000000000000E+000
3.251399917862727E+000	3.0712470E-001	-3.976938715719490E-003	1.000000000000000E+000
3.282199917084654E+000	3.0399737E-001	-4.141962989489829E-003	1.000000000000000E+000
3.312999916306580E+000	3.0094182E-001	-4.129139355649659E-003	1.000000000000000E+000
3.343799915528507E+000	2.9782987E-001	-4.061112664534784E-003	1.000000000000000E+000
3.374599914750434E+000	2.9481524E-001	-4.169412480357095E-003	1.000000000000000E+000
3.405399913972360E+000	2.9176435E-001	-4.044691577600621E-003	1.000000000000000E+000
3.436199913194287E+000	2.8867307E-001	-4.261140657344668E-003	1.000000000000000E+000
3.466999912416213E+000	2.8558120E-001	-4.071027151375903E-003	1.000000000000000E+000
3.497799911638140E+000	2.8247091E-001	-4.331131066564659E-003	1.000000000000000E+000
3.528599910860066E+000	2.7940622E-001	-4.117978305315035E-003	1.000000000000000E+000
3.559399910081993E+000	2.7636608E-001	-4.373718615595781E-003	1.000000000000000E+000
3.590199909303919E+000	2.7326503E-001	-4.154867376878743E-003	1.000000000000000E+000
3.621099908523320E+000	2.7015245E-001	-4.383545750766736E-003	1.000000000000000E+000
3.651899907745246E+000	2.6710251E-001	-4.233176807522021E-003	1.000000000000000E+000
3.682699906967173E+000	2.6401961E-001	-4.358246341119282E-003	1.000000000000000E+000
3.713499906189099E+000	2.6097789E-001	-4.374946019946247E-003	1.000000000000000E+000
3.744299905411026E+000	2.5785130E-001	-4.325544372210111E-003	1.000000000000000E+000
3.775099904632953E+000	2.5479272E-001	-4.459346394326325E-003	1.000000000000000E+000
3.805899903854879E+000	2.5172746E-001	-4.347816112738148E-003	1.000000000000000E+000
3.836699903076806E+000	2.4862134E-001	-4.553980994581944E-003	1.000000000000000E+000
3.867499902298732E+000	2.4560402E-001	-4.328580126443923E-003	1.000000000000000E+000
3.898299901520659E+000	2.4249724E-001	-4.617447163736493E-003	1.000000000000000E+000
3.929099900742585E+000	2.3941547E-001	-4.360607400222948E-003	1.000000000000000E+000
3.959899899964512E+000	2.3629282E-001	-4.695644008213110E-003	1.000000000000000E+000
3.990699899186438E+000	2.3323309E-001	-4.448544024784423E-003	1.000000000000000E+000
4.021499898408365E+000	2.3013969E-001	-4.688526493706436E-003	1.000000000000000E+000
4.052299897630292E+000	2.2703734E-001	-4.578189215607736E-003	1.000000000000000E+000
4.083099896852218E+000	2.2394900E-001	-4.654636872127790E-003	1.000000000000000E+000
4.113899896074145E+000	2.2093272E-001	-4.683716629985304E-003	1.000000000000000E+000
4.144699895296071E+000	2.1781659E-001	-4.602943761168640E-003	1.000000000000000E+000
4.175499894517998E+000	2.1474847E-001	-4.751186860904574E-003	1.000000000000000E+000
4.206299893739924E+000	2.1165691E-001	-4.613315124734521E-003	1.000000000000000E+000
4.237099892961851E+000	2.0859094E-001	-4.848396319948677E-003	1.000000000000000E+000
4.267899892183777E+000	2.0547467E-001	-4.611876750021091E-003	1.000000000000000E+000
4.298699891405704E+000	2.0243478E-001	-4.932014704076532E-003	1.000000000000000E+000
4.329499890627631E+000	1.9934364E-001	-4.639001531537623E-003	1.000000000000000E+000
4.360299889849557E+000	1.9627188E-001	-4.938686271761021E-003	1.000000000000000E+000
4.391099889071484E+000	1.9320716E-001	-4.704902635726718E-003	1.000000000000000E+000
4.421899888293410E+000	1.9011238E-001	-4.928597124913309E-003	1.000000000000000E+000
4.452699887515337E+000	1.8702568E-001	-4.860715373997210E-003	1.000000000000000E+000
4.483599886734737E+000	1.8391214E-001	-4.954629221302430E-003	1.000000000000000E+000
4.514399885956664E+000	1.8086328E-001	-5.017762033082140E-003	1.000000000000000E+000
4.545199885178590E+000	1.7780107E-001	-4.936245985203619E-003	1.000000000000000E+000
4.575999884400517E+000	1.7472285E-001	-5.094135301449448E-003	1.000000000000000E+000
4.606799883622443E+000	1.7164910E-001	-4.928117637841808E-003	1.000000000000000E+000
4.637599882844370E+000	1.6857004E-001	-5.161326809341685E-003	1.000000000000000E+000
4.668399882066296E+000	1.6542545E-001	-4.916667275766257E-003	1.000000000000000E+000
4.699199881288223E+000	1.6239940E-001	-5.259427456132199E-003	1.000000000000000E+000
4.729999880510150E+000	1.5932691E-001	-4.976618400249821E-003	1.000000000000000E+000
4.760799879732076E+000	1.5619987E-001	-5.314318283800468E-003	1.000000000000000E+000
4.791599878954003E+000	1.5317515E-001	-5.075388600755472E-003	1.000000000000000E+000
4.822399878175929E+000	1.5004492E-001	-5.241682521763130E-003	1.000000000000000E+000
4.853199877397856E+000	1.4696932E-001	-5.178554809299955E-003	1.000000000000000E+000
4.883999876619782E+000	1.4388944E-001	-5.220089985122363E-003	1.000000000000000E+000
4.914799875841709E+000	1.4079675E-001	-5.259377747799082E-003	1.000000000000000E+000
4.945599875063635E+000	1.3776954E-001	-5.215731950095472E-003	1.000000000000000E+000
4.976399874285562E+000	1.3470913E-001	-5.392143431585818E-003	1.000000000000000E+000
5.007299873504962E+000	1.3154720E-001	-5.237649905031228E-003	1.000000000000000E+000
5.038099872726889E+000	1.2848137E-001	-5.525681394069060E-003	1.000000000000000E+000
5.068899871948815E+000	1.2538424E-001	-5.249877157170957E-003	1.000000000000000E+000
5.099699871170742E+000	1.2231793E-001	-5.584235682081856E-003	1.000000000000000E+000
5.130499870392669E+000	1.1926644E-001	-5.294067805401363E-003	1.000000000000000E+000
5.161299869614595E+000	1.1615470E-001	-5.569739711078396E-003	1.000000000000000E+000
5.192099868836522E+000	1.1310328E-001	-5.422822257468513E-003	1.000000000000000E+000
5.222899868058448E+000	1.1002357E-001	-5.592532569121032E-003	1.000000000000000E+000
5.253699867280375E+000	1.0692103E-001	-5.561328960918450E-003	1.000000000000000E+000
5.284499866502301E+000	1.0383435E-001	-5.612119060674752E-003	1.000000000000000E+000
5.315299865724228E+000	1.0080069E-001	-5.661297800401144E-003	1.000000000000000E+000
5.346099864946154E+000	9.7647846E-002	-5.578270768875945E-003	1.000000000000000E+000
5.376899864168081E+000	9.4691873E-002	-5.777284312851030E-003	1.000000000000000E+000
5.407699863390008E+000	9.1530450E-002	-5.586495413732129E-003	1.000000000000000E+000
5.438499862611934E+000	8.8475734E-002	-5.883118213894228E-003	1.000000000000000E+000
5.469299861833861E+000	8.5402146E-002	-5.624134664158509E-003	1.000000000000000E+000
5.500099861055787E+000	8.2309775E-002	-5.972926731077854E-003	1.000000000000000E+000
5.530899860277714E+000	7.9243518E-002	-5.749072623107115E-003	1.000000000000000E+000
5.561699859499640E+000	7.6101653E-002	-5.943399880805030E-003	1.000000000000000E+000
5.592499858721567E+000	7.3090993E-002	-5.811198609976204E-003	1.000000000000000E+000
5.623299857943493E+000	6.9977328E-002	-5.951280651117139E-003	1.000000000000000E+000
5.654099857165420E+000	6.6896267E-002	-5.901444050194340E-003	1.000000000000000E+000
5.684899856387347E+000	6.3810736E-002	-5.954211391559411E-003	1.000000000000000E+000
5.715699855609273E+000	6.0737494E-002	-6.043232342086258E-003	1.000000000000000E+000
5.746499854831200E+000	5.7662603E-002	-5.936651736769993E-003	1.000000000000000E+000
5.777299854053126E+000	5.4619484E-002	-6.181621597963122E-003	1.000000000000000E+000
5.808099853275053E+000	5.1472403E-002	-5.936363077516563E-003	1.000000000000000E+000
5.838899852496979E+000	4.8410613E-002	-6.282083455750556E-003	1.000000000000000E+000
5.869799851716380E+000	4.5351814E-002	-6.009989273760313E-003	1.000000000000000E+000
5.900599850938306E+000	4.2229556E-002	-6.351408673218109E-003	1.000000000000000E+000
5.931399850160233E+000	3.9180972E-002	-6.115287416708595E-003	1.000000000000000E+000
5.962199849382159E+000	3.6125686E-002	-6.383449761682623E-003	1.000000000000000E+000
5.992999848604086E+000	3.3064179E-002	-6.273536518528616E-003	1.000000000000000E+000
6.023799847826012E+000	2.9915376E-002	-6.419593477181199E-003	1.000000000000000E+000
6.054599847047939E+000	2.6866656E-002	-6.351395798252946E-003	1.000000000000000E+000
6.085399846269866E+000	2.3777777E-002	-6.408109006259904E-003	1.000000000000000E+000
6.116199845491792E+000	2.0705074E-002	-6.484114961186074E-003	1.000000000000000E+000
6.146999844713719E+000	1.7671838E-002	-6.350803812256486E-003	1.000000000000000E+000
6.177799843935645E+000	1.4524416E-002	-6.618532130918162E-003	1.000000000000000E+000
6.208599843157572E+000	1.1477700E-002	-6.381383432005130E-003	1.000000000000000E+000
6.239399842379498E+000	8.4238658E-003	-6.724649970672798E-003	1.000000000000000E+000
6.270199841601425E+000	5.3503332E-003	-6.479889249353062E-003	1.000000000000000E+000
6.300999840823351E+000	2.2356736E-003	-6.769806241043438E-003	1.000000000000000E+000
6.331799840045278E+000	-9.1036619E-004	-6.643347099502220E-003	1.000000000000000E+000
6.362599839267205E+000	-4.0660840E-003	-6.791629016753814E-003	1.000000000000000E+000
6.393499838486605E+000	-7.1470556E-003	-6.667912503581074E-003	1.000000000000000E+000
6.424299837708531E+000	-1.0228605E-002	-6.869813654416718E-003	1.000000000000000E+000
6.455099836930458E+000	-1.3309604E-002	-6.838680078884010E-003	1.000000000000000E+000
6.485899836152385E+000	-1.6367616E-002	-6.880007439211244E-003	1.000000000000000E+000
6.516699835374311E+000	-1.9446282E-002	-6.988132147684137E-003	1.000000000000000E+000
6.547499834596238E+000	-2.2492902E-002	-6.859337743281360E-003	1.000000000000000E+000
6.578299833818164E+000	-2.5560586E-002	-7.125076404735017E-003	1.000000000000000E+000
6.609099833040091E+000	-2.8665880E-002	-6.872915734014322E-003	1.000000000000000E+000
6.639899832262017E+000	-3.1754155E-002	-7.214916693804654E-003	1.000000000000000E+000
6.670699831483944E+000	-3.4830417E-002	-6.996234062928555E-003	1.000000000000000E+000
6.701499830705870E+000	-3.7921708E-002	-7.287917056060869E-003	1.000000000000000E+000
6.732299829927797E+000	-4.0995296E-002	-7.080454775153171E-003	1.000000000000000E+000
6.763099829149724E+000	-4.4112258E-002	-7.356366091152970E-003	1.000000000000000E+000
6.793899828371650E+000	-4.7128480E-002	-7.210462144653790E-003	1.000000000000000E+000
6.824699827593577E+000	-5.0268698E-002	-7.359018170375063E-003	1.000000000000000E+000
6.855499826815503E+000	-5.3283408E-002	-7.340358620484263E-003	1.000000000000000E+000
6.886299826037430E+000	-5.6411140E-002	-7.348705034944447E-003	1.000000000000000E+000
6.917099825259356E+000	-5.9426878E-002	-7.506844774884669E-003	1.000000000000000E+000
6.947899824481283E+000	-6.2531553E-002	-7.340928760469934E-003	1.000000000000000E+000
6.978699823703209E+000	-6.5581605E-002	-7.641468913590951E-003	1.000000000000000E+000
7.009499822925136E+000	-6.8697676E-002	-7.423461214048174E-003	1.000000000000000E+000
7.040299822147063E+000	-7.1788140E-002	-7.727679527553252E-003	1.000000000000000E+000
7.071099821368989E+000	-7.4853830E-002	-7.485052460177818E-003	1.000000000000000E+000
7.101899820590916E+000	-7.7921383E-002	-7.762745256172710E-003	1.000000000000000E+000
7.132699819812842E+000	-8.1050284E-002	-7.569987128143801E-003	1.000000000000000E+000
7.163499819034769E+000	-8.4113583E-002	-7.846503283492651E-003	1.000000000000000E+000
7.194299818256695E+000	-8.7194510E-002	-7.727344154199262E-003	1.000000000000000E+000
7.225099817478622E+000	-9.0308785E-002	-7.880994960547713E-003	1.000000000000000E+000
7.255999816698022E+000	-9.3367398E-002	-7.957144454570519E-003	1.000000000000000E+000
7.286799815919949E+000	-9.6440718E-002	-7.901944934766980E-003	1.000000000000000E+000
7.317599815141875E+000	-9.9519901E-002	-8.107459989185842E-003	1.000000000000000E+000
7.348399814363802E+000	-1.0257491E-001	-7.930789363957788E-003	1.000000000000000E+000
7.379199813585728E+000	-1.0568772E-001	-8.234681795007387E-003	1.000000000000000E+000
7.409999812807655E+000	-1.0875248E-001	-8.022058954743561E-003	1.000000000000000E+000
7.440799812029582E+000	-1.1182213E-001	-8.353556245259935E-003	1.000000000000000E+000
7.471599811251508E+000	-1.1488316E-001	-8.123233169094302E-003	1.000000000000000E+000
7.502399810473435E+000	-1.1801179E-001	-8.407730811790623E-003	1.000000000000000E+000
7.533199809695361E+000	-1.2104227E-001	-8.194730854109322E-003	1.000000000000000E+000
7.563999808917288E+000	-1.2416576E-001	-8.446615205914533E-003	1.000000000000000E+000
7.594799808139214E+000	-1.2717226E-001	-8.325822757316949E-003	1.000000000000000E+000
7.625599807361141E+000	-1.3035452E-001	-8.448185661124236E-003	1.000000000000000E+000
7.656399806583067E+000	-1.3334484E-001	-8.553419207412802E-003	1.000000000000000E+000
7.687199805804994E+000	-1.3648631E-001	-8.496560371867357E-003	1.000000000000000E+000
7.717999805026921E+000	-1.3954291E-001	-8.698208285650500E-003	1.000000000000000E+000
7.748799804248847E+000	-1.4256717E-001	-8.554686032542683E-003	1.000000000000000E+000
7.779699803468247E+000	-1.4566858E-001	-8.849270262795861E-003	1.000000000000000E+000
7.810499802690174E+000	-1.4877813E-001	-8.628452015438978E-003	1.000000000000000E+000
7.841299801912101E+000	-1.5184985E-001	-8.973152505076298E-003	1.000000000000000E+000
7.872099801134027E+000	-1.5493450E-001	-8.706516591792664E-003	1.000000000000000E+000
7.902899800355954E+000	-1.5805097E-001	-9.109197700206517E-003	1.000000000000000E+000
7.933699799577880E+000	-1.6112731E-001	-8.894953383793258E-003	1.000000000000000E+000
7.964499798799807E+000	-1.6422778E-001	-9.155505133617681E-003	1.000000000000000E+000
7.995299798021733E+000	-1.6728911E-001	-9.069064121813852E-003	1.000000000000000E+000
8.026099797243660E+000	-1.7038842E-001	-9.139560875257302E-003	1.000000000000000E+000
8.056899796465586E+000	-1.7342378E-001	-9.255978869940562E-003	1.000000000000000E+000
8.087699795687513E+000	-1.7653026E-001	-9.165673014417841E-003	1.000000000000000E+000
8.118499794909440E+000	-1.7956665E-001	-9.381927282475611E-003	1.000000000000000E+000
8.149299794131366E+000	-1.8266383E-001	-9.237688962401361E-003	1.000000000000000E+000
8.180099793353293E+000	-1.8574519E-001	-9.568796950219643E-003	1.000000000000000E+000
8.210899792575219E+000	-1.8885109E-001	-9.344266228464404E-003	1.000000000000000E+000
8.241699791797146E+000	-1.9185618E-001	-9.701020853553982E-003	1.000000000000000E+000
8.272499791019072E+000	-1.9497548E-001	-9.425526044266469E-003	1.000000000000000E+000
8.303299790240999E+000	-1.9807103E-001	-9.762418462058768E-003	1.000000000000000E+000
8.334099789462925E+000	-2.0109028E-001	-9.564082352301592E-003	1.000000000000000E+000
8.364899788684852E+000	-2.0431800E-001	-9.800959213923099E-003	1.000000000000000E+000
8.395699787906779E+000	-2.0741104E-001	-9.767008909601714E-003	1.000000000000000E+000
8.441899786739668E+000	-2.1194431E-001	-9.603737389225153E-003	1.000000000000000E+000
8.488099785572558E+000	-2.1662347E-001	-9.383388752663802E-003	1.000000000000000E+000
8.518899784794485E+000	-2.1965219E-001	-9.567607356110883E-003	1.000000000000000E+000
8.549699784016411E+000	-2.2274430E-001	-9.560938826979865E-003	1.000000000000000E+000
8.580499783238338E+000	-2.2585289E-001	-9.720578843387041E-003	1.000000000000000E+000
8.611399782457738E+000	-2.2886455E-001	-9.657928920589615E-003	1.000000000000000E+000
8.642199781679665E+000	-2.3199102E-001	-9.847599317583750E-003	1.000000000000000E+000
8.672999780901591E+000	-2.3509835E-001	-9.767561824260168E-003	1.000000000000000E+000
8.703799780123518E+000	-2.3816213E-001	-9.980428424514659E-003	1.000000000000000E+000
8.734599779345444E+000	-2.4126387E-001	-9.930230193600537E-003	1.000000000000000E+000
8.765399778567371E+000	-2.4436712E-001	-1.001368925427256E-002	1.000000000000000E+000
8.796199777789298E+000	-2.4741957E-001	-1.010775841864387E-002	1.000000000000000E+000
8.826999777011224E+000	-2.5055385E-001	-1.016164357258706E-002	1.000000000000000E+000
8.857799776233151E+000	-2.5356501E-001	-1.026586696857626E-002	1.000000000000000E+000
8.888599775455077E+000	-2.5664005E-001	-1.020421901969712E-002	1.000000000000000E+000
8.919399774677004E+000	-2.5968000E-001	-1.036059193079446E-002	1.000000000000000E+000
8.950199773898930E+000	-2.6280844E-001	-1.035891810560308E-002	1.000000000000000E+000
8.980999773120857E+000	-2.6590434E-001	-1.061082110556699E-002	1.000000000000000E+000
9.011799772342783E+000	-2.6898828E-001	-1.046525605523213E-002	1.000000000000000E+000
9.042599771564710E+000	-2.7206579E-001	-1.068308020979992E-002	1.000000000000000E+000
9.073399770786637E+000	-2.7514082E-001	-1.060161786420549E-002	1.000000000000000E+000
9.104199770008563E+000	-2.7823541E-001	-1.079488449384588E-002	1.000000000000000E+000
9.135099769227963E+000	-2.8128096E-001	-1.078631723781675E-002	1.000000000000000E+000
9.165899768449890E+000	-2.8437144E-001	-1.086320187632669E-002	1.000000000000000E+000
9.196699767671817E+000	-2.8747103E-001	-1.093727729820124E-002	1.000000000000000E+000
9.227499766893743E+000	-2.9052556E-001	-1.095253231249995E-002	1.000000000000000E+000
9.258299766115670E+000	-2.9364681E-001	-1.111339877914368E-002	1.000000000000000E+000
9.289099765337596E+000	-2.9667363E-001	-1.102811741703191E-002	1.000000000000000E+000
9.319899764559523E+000	-2.9976454E-001	-1.125866735265166E-002	1.000000000000000E+000
9.350699763781449E+000	-3.0285120E-001	-1.116595062843470E-002	1.000000000000000E+000
9.381499763003376E+000	-3.0590490E-001	-1.142218586582430E-002	1.000000000000000E+000
9.412299762225302E+000	-3.0905345E-001	-1.132607110946507E-002	1.000000000000000E+000
9.443099761447229E+000	-3.1211445E-001	-1.152351016446367E-002	1.000000000000000E+000
9.473899760669156E+000	-3.1514204E-001	-1.144036489946484E-002	1.000000000000000E+000
9.504699759891082E+000	-3.1819394E-001	-1.166794405623661E-002	1.000000000000000E+000
9.535499759113009E+000	-3.2127261E-001	-1.165715511104586E-002	1.000000000000000E+000
9.566299758334935E+000	-3.2436788E-001	-1.172366955470464E-002	1.000000000000000E+000
9.597099757556862E+000	-3.2742906E-001	-1.183160021204193E-002	1.000000000000000E+000
9.627899756778788E+000	-3.3056483E-001	-1.183491345524412E-002	1.000000000000000E+000
9.658699756000715E+000	-3.3363855E-001	-1.198604844343892E-002	1.000000000000000E+000
9.689499755222641E+000	-3.3669281E-001	-1.195947123181268E-002	1.000000000000000E+000
9.720299754444568E+000	-3.3971176E-001	-1.210488048677627E-002	1.000000000000000E+000
9.751099753666495E+000	-3.4288284E-001	-1.204279593550608E-002	1.000000000000000E+000
9.781899752888421E+000	-3.4594199E-001	-1.229934342385464E-002	1.000000000000000E+000
9.812699752110348E+000	-3.4899172E-001	-1.215946237188245E-002	1.000000000000000E+000
9.843499751332274E+000	-3.5208672E-001	-1.240245003140994E-002	1.000000000000000E+000
9.874299750554201E+000	-3.5518616E-001	-1.232054992121279E-002	1.000000000000000E+000
